,0,1,2,3,4
8004,-61.4506,16.4766,[0.00210996],-61.4506_16.4766.tif,Anse-Bertrand
8005,-61.4618,16.4668,[0.00097776],-61.4618_16.4668.tif,Anse-Bertrand
8006,-61.4702,16.457,[0.00032273],-61.4702_16.457.tif,Anse-Bertrand
8007,-61.48,16.478,[0.00017761],-61.48_16.478.tif,Anse-Bertrand
8008,-61.4688,16.457,[0.00079043],-61.4688_16.457.tif,Anse-Bertrand
8009,-61.4604,16.4668,[0.00130474],-61.4604_16.4668.tif,Anse-Bertrand
8010,-61.4786,16.478,[0.00016475],-61.4786_16.478.tif,Anse-Bertrand
8011,-61.4674,16.457,[0.00187003],-61.4674_16.457.tif,Anse-Bertrand
8012,-61.459,16.4668,[0.00119924],-61.459_16.4668.tif,Anse-Bertrand
8013,-61.4772,16.478,[0.00204579],-61.4772_16.478.tif,Anse-Bertrand
8014,-61.466,16.457,[0.0011011],-61.466_16.457.tif,Anse-Bertrand
8015,-61.4758,16.478,[0.00104792],-61.4758_16.478.tif,Anse-Bertrand
8016,-61.4576,16.4668,[0.00137463],-61.4576_16.4668.tif,Anse-Bertrand
8017,-61.4646,16.457,[0.00119675],-61.4646_16.457.tif,Anse-Bertrand
8018,-61.4744,16.478,[0.0008125],-61.4744_16.478.tif,Anse-Bertrand
8019,-61.4562,16.4668,[0.00144539],-61.4562_16.4668.tif,Anse-Bertrand
8020,-61.4632,16.457,[0.00324948],-61.4632_16.457.tif,Anse-Bertrand
8021,-61.473,16.478,[0.00139121],-61.473_16.478.tif,Anse-Bertrand
8022,-61.4548,16.4668,[0.0011236],-61.4548_16.4668.tif,Anse-Bertrand
8023,-61.4618,16.457,[0.00243802],-61.4618_16.457.tif,Anse-Bertrand
8024,-61.4716,16.478,[0.00177706],-61.4716_16.478.tif,Anse-Bertrand
8025,-61.4534,16.4668,[0.00180953],-61.4534_16.4668.tif,Anse-Bertrand
8026,-61.4604,16.457,[0.00087978],-61.4604_16.457.tif,Anse-Bertrand
8027,-61.4702,16.478,[0.5125183],-61.4702_16.478.tif,Anse-Bertrand
8028,-61.452,16.4668,[0.00096393],-61.452_16.4668.tif,Anse-Bertrand
8029,-61.459,16.457,[0.00101819],-61.459_16.457.tif,Anse-Bertrand
8030,-61.4688,16.478,[0.00172935],-61.4688_16.478.tif,Anse-Bertrand
8031,-61.4506,16.4668,[0.00090324],-61.4506_16.4668.tif,Anse-Bertrand
8032,-61.4576,16.457,[0.00033745],-61.4576_16.457.tif,Anse-Bertrand
8033,-61.4674,16.478,[0.00387534],-61.4674_16.478.tif,Anse-Bertrand
8034,-61.48,16.4682,[0.00053725],-61.48_16.4682.tif,Anse-Bertrand
8035,-61.4562,16.457,[0.00021862],-61.4562_16.457.tif,Anse-Bertrand
8036,-61.466,16.478,[0.00120181],-61.466_16.478.tif,Anse-Bertrand
8037,-61.4786,16.4682,[0.00013273],-61.4786_16.4682.tif,Anse-Bertrand
8038,-61.4548,16.457,[0.00169647],-61.4548_16.457.tif,Anse-Bertrand
8039,-61.4646,16.478,[0.0008023],-61.4646_16.478.tif,Anse-Bertrand
8040,-61.4772,16.4682,[8.341351e-05],-61.4772_16.4682.tif,Anse-Bertrand
8041,-61.4534,16.457,[0.00187963],-61.4534_16.457.tif,Anse-Bertrand
8042,-61.4632,16.478,[0.00074574],-61.4632_16.478.tif,Anse-Bertrand
8043,-61.4758,16.4682,[0.00078354],-61.4758_16.4682.tif,Anse-Bertrand
8044,-61.452,16.457,[0.00114605],-61.452_16.457.tif,Anse-Bertrand
8045,-61.4618,16.478,[0.00041063],-61.4618_16.478.tif,Anse-Bertrand
8046,-61.4744,16.4682,[0.00178287],-61.4744_16.4682.tif,Anse-Bertrand
8047,-61.4506,16.457,[0.00040841],-61.4506_16.457.tif,Anse-Bertrand
8048,-61.4604,16.478,[0.01411213],-61.4604_16.478.tif,Anse-Bertrand
8049,-61.473,16.4682,[0.12118377],-61.473_16.4682.tif,Anse-Bertrand
8050,-61.48,16.4584,[4.969695e-05],-61.48_16.4584.tif,Anse-Bertrand
8051,-61.459,16.478,[0.00195166],-61.459_16.478.tif,Anse-Bertrand
8052,-61.4716,16.4682,[0.47705388],-61.4716_16.4682.tif,Anse-Bertrand
8053,-61.4786,16.4584,[8.7109487e-07],-61.4786_16.4584.tif,Anse-Bertrand
8054,-61.4576,16.478,[0.00153562],-61.4576_16.478.tif,Anse-Bertrand
8055,-61.4702,16.4682,[0.00158081],-61.4702_16.4682.tif,Anse-Bertrand
8056,-61.4772,16.4584,[8.8198607e-07],-61.4772_16.4584.tif,Anse-Bertrand
8057,-61.4562,16.478,[0.00121377],-61.4562_16.478.tif,Anse-Bertrand
8058,-61.4688,16.4682,[0.00211583],-61.4688_16.4682.tif,Anse-Bertrand
8059,-61.4758,16.4584,[0.00117622],-61.4758_16.4584.tif,Anse-Bertrand
8060,-61.4548,16.478,[0.00063145],-61.4548_16.478.tif,Anse-Bertrand
8061,-61.4674,16.4682,[0.00166446],-61.4674_16.4682.tif,Anse-Bertrand
8062,-61.4744,16.4584,[0.00138709],-61.4744_16.4584.tif,Anse-Bertrand
8063,-61.4534,16.478,[0.00194774],-61.4534_16.478.tif,Anse-Bertrand
8064,-61.466,16.4682,[0.6212207],-61.466_16.4682.tif,Anse-Bertrand
8065,-61.473,16.4584,[0.00181701],-61.473_16.4584.tif,Anse-Bertrand
8066,-61.452,16.478,[0.00317075],-61.452_16.478.tif,Anse-Bertrand
8067,-61.4646,16.4682,[0.02295439],-61.4646_16.4682.tif,Anse-Bertrand
8068,-61.4716,16.4584,[0.00246095],-61.4716_16.4584.tif,Anse-Bertrand
8069,-61.4506,16.478,[0.00212366],-61.4506_16.478.tif,Anse-Bertrand
8070,-61.4632,16.4682,[0.0012801],-61.4632_16.4682.tif,Anse-Bertrand
8071,-61.4702,16.4584,[0.00216443],-61.4702_16.4584.tif,Anse-Bertrand
8072,-61.48,16.4794,[0.00016951],-61.48_16.4794.tif,Anse-Bertrand
8073,-61.4618,16.4682,[0.00149709],-61.4618_16.4682.tif,Anse-Bertrand
8074,-61.4688,16.4584,[0.00156765],-61.4688_16.4584.tif,Anse-Bertrand
8075,-61.4786,16.4794,[0.00027972],-61.4786_16.4794.tif,Anse-Bertrand
8076,-61.4604,16.4682,[0.00161363],-61.4604_16.4682.tif,Anse-Bertrand
8077,-61.4674,16.4584,[0.00068432],-61.4674_16.4584.tif,Anse-Bertrand
8078,-61.4772,16.4794,[0.00326124],-61.4772_16.4794.tif,Anse-Bertrand
8079,-61.459,16.4682,[0.00156685],-61.459_16.4682.tif,Anse-Bertrand
8080,-61.466,16.4584,[0.00106486],-61.466_16.4584.tif,Anse-Bertrand
8081,-61.4758,16.4794,[0.00260108],-61.4758_16.4794.tif,Anse-Bertrand
8082,-61.4576,16.4682,[0.00173012],-61.4576_16.4682.tif,Anse-Bertrand
8083,-61.4646,16.4584,[0.00310906],-61.4646_16.4584.tif,Anse-Bertrand
8084,-61.4744,16.4794,[0.00070548],-61.4744_16.4794.tif,Anse-Bertrand
8085,-61.4562,16.4682,[0.00128748],-61.4562_16.4682.tif,Anse-Bertrand
8086,-61.4632,16.4584,[0.00279549],-61.4632_16.4584.tif,Anse-Bertrand
8087,-61.473,16.4794,[0.00074112],-61.473_16.4794.tif,Anse-Bertrand
8088,-61.4548,16.4682,[0.00100101],-61.4548_16.4682.tif,Anse-Bertrand
8089,-61.4618,16.4584,[0.01524258],-61.4618_16.4584.tif,Anse-Bertrand
8090,-61.4716,16.4794,[0.00213604],-61.4716_16.4794.tif,Anse-Bertrand
8091,-61.4534,16.4682,[0.00198524],-61.4534_16.4682.tif,Anse-Bertrand
8092,-61.4604,16.4584,[0.0013656],-61.4604_16.4584.tif,Anse-Bertrand
8093,-61.4702,16.4794,[0.00176654],-61.4702_16.4794.tif,Anse-Bertrand
8094,-61.452,16.4682,[0.00083952],-61.452_16.4682.tif,Anse-Bertrand
8095,-61.459,16.4584,[7.660281e-06],-61.459_16.4584.tif,Anse-Bertrand
8096,-61.4688,16.4794,[0.02292456],-61.4688_16.4794.tif,Anse-Bertrand
8097,-61.4506,16.4682,[0.00098489],-61.4506_16.4682.tif,Anse-Bertrand
8098,-61.4576,16.4584,[0.00014493],-61.4576_16.4584.tif,Anse-Bertrand
8099,-61.4674,16.4794,[0.00021287],-61.4674_16.4794.tif,Anse-Bertrand
8100,-61.48,16.4696,[0.00119387],-61.48_16.4696.tif,Anse-Bertrand
8101,-61.4562,16.4584,[0.00022766],-61.4562_16.4584.tif,Anse-Bertrand
8102,-61.466,16.4794,[0.00028698],-61.466_16.4794.tif,Anse-Bertrand
8103,-61.4786,16.4696,[0.00024207],-61.4786_16.4696.tif,Anse-Bertrand
8104,-61.4548,16.4584,[0.00200816],-61.4548_16.4584.tif,Anse-Bertrand
8105,-61.4646,16.4794,[0.00046458],-61.4646_16.4794.tif,Anse-Bertrand
8106,-61.4534,16.4584,[0.00136898],-61.4534_16.4584.tif,Anse-Bertrand
8107,-61.4772,16.4696,[0.00021677],-61.4772_16.4696.tif,Anse-Bertrand
8108,-61.4632,16.4794,[0.01162412],-61.4632_16.4794.tif,Anse-Bertrand
8109,-61.452,16.4584,[0.00132328],-61.452_16.4584.tif,Anse-Bertrand
8110,-61.4758,16.4696,[0.00157602],-61.4758_16.4696.tif,Anse-Bertrand
8111,-61.4618,16.4794,[0.13088107],-61.4618_16.4794.tif,Anse-Bertrand
8112,-61.4506,16.4584,[0.00196316],-61.4506_16.4584.tif,Anse-Bertrand
8113,-61.4744,16.4696,[0.00331107],-61.4744_16.4696.tif,Anse-Bertrand
8114,-61.4604,16.4794,[0.00711169],-61.4604_16.4794.tif,Anse-Bertrand
8115,-61.48,16.4598,[0.00161791],-61.48_16.4598.tif,Anse-Bertrand
8116,-61.473,16.4696,[0.00221833],-61.473_16.4696.tif,Anse-Bertrand
8117,-61.459,16.4794,[0.00121362],-61.459_16.4794.tif,Anse-Bertrand
8118,-61.4786,16.4598,[0.00109245],-61.4786_16.4598.tif,Anse-Bertrand
8119,-61.4716,16.4696,[0.001552],-61.4716_16.4696.tif,Anse-Bertrand
8120,-61.4576,16.4794,[0.00142603],-61.4576_16.4794.tif,Anse-Bertrand
8121,-61.4772,16.4598,[0.00536265],-61.4772_16.4598.tif,Anse-Bertrand
8122,-61.4702,16.4696,[0.00139528],-61.4702_16.4696.tif,Anse-Bertrand
8123,-61.4562,16.4794,[0.00121454],-61.4562_16.4794.tif,Anse-Bertrand
8124,-61.4758,16.4598,[0.00033478],-61.4758_16.4598.tif,Anse-Bertrand
8125,-61.4688,16.4696,[0.00110278],-61.4688_16.4696.tif,Anse-Bertrand
8126,-61.4548,16.4794,[0.0004763],-61.4548_16.4794.tif,Anse-Bertrand
8127,-61.4744,16.4598,[0.00116688],-61.4744_16.4598.tif,Anse-Bertrand
8128,-61.4674,16.4696,[0.00492883],-61.4674_16.4696.tif,Anse-Bertrand
8129,-61.4534,16.4794,[0.00367384],-61.4534_16.4794.tif,Anse-Bertrand
8130,-61.473,16.4598,[0.00164286],-61.473_16.4598.tif,Anse-Bertrand
8131,-61.466,16.4696,[0.03314162],-61.466_16.4696.tif,Anse-Bertrand
8132,-61.452,16.4794,[0.00227795],-61.452_16.4794.tif,Anse-Bertrand
8133,-61.4716,16.4598,[0.0026475],-61.4716_16.4598.tif,Anse-Bertrand
8134,-61.4646,16.4696,[0.00234019],-61.4646_16.4696.tif,Anse-Bertrand
8135,-61.4506,16.4794,[0.00189935],-61.4506_16.4794.tif,Anse-Bertrand
8136,-61.4632,16.4696,[0.33785918],-61.4632_16.4696.tif,Anse-Bertrand
8137,-61.4618,16.4696,[0.00869663],-61.4618_16.4696.tif,Anse-Bertrand
8138,-61.4604,16.4696,[0.00150824],-61.4604_16.4696.tif,Anse-Bertrand
8139,-0.15,47.077,[0.0313886],-0.15_47.077.tif,Antoigné
8140,-0.15,47.084,[0.00489047],-0.15_47.084.tif,Antoigné
8141,-0.15,47.07,[0.00370275],-0.15_47.07.tif,Antoigné
8142,-0.1486,47.077,[0.00038295],-0.1486_47.077.tif,Antoigné
8143,-0.1486,47.084,[0.00269575],-0.1486_47.084.tif,Antoigné
8144,-0.1486,47.07,[0.0029919],-0.1486_47.07.tif,Antoigné
8145,-0.1472,47.077,[0.00010848],-0.1472_47.077.tif,Antoigné
8146,-0.1472,47.084,[0.00056452],-0.1472_47.084.tif,Antoigné
8147,-0.1472,47.07,[0.3135725],-0.1472_47.07.tif,Antoigné
8148,-0.1458,47.077,[0.00684376],-0.1458_47.077.tif,Antoigné
8149,-0.1458,47.084,[0.9982658],-0.1458_47.084.tif,Antoigné
8150,-0.1458,47.07,[0.00738503],-0.1458_47.07.tif,Antoigné
8151,-0.1444,47.077,[0.00842714],-0.1444_47.077.tif,Antoigné
8152,-0.1444,47.084,[0.00246519],-0.1444_47.084.tif,Antoigné
8153,-0.1444,47.07,[0.00835391],-0.1444_47.07.tif,Antoigné
8154,-0.143,47.077,[0.00368549],-0.143_47.077.tif,Antoigné
8155,-0.143,47.084,[0.02664395],-0.143_47.084.tif,Antoigné
8156,-0.143,47.07,[0.00910125],-0.143_47.07.tif,Antoigné
8157,-0.1416,47.077,[0.00114645],-0.1416_47.077.tif,Antoigné
8158,-0.1416,47.084,[0.01106132],-0.1416_47.084.tif,Antoigné
8159,-0.1416,47.07,[0.00762351],-0.1416_47.07.tif,Antoigné
8160,-0.1402,47.077,[0.00126069],-0.1402_47.077.tif,Antoigné
8161,-0.1402,47.084,[0.02272173],-0.1402_47.084.tif,Antoigné
8162,-0.1402,47.07,[0.01227666],-0.1402_47.07.tif,Antoigné
8163,-0.1388,47.077,[0.00239302],-0.1388_47.077.tif,Antoigné
8164,-0.1388,47.084,[0.01054124],-0.1388_47.084.tif,Antoigné
8165,-0.1388,47.07,[0.0161351],-0.1388_47.07.tif,Antoigné
8166,-0.1374,47.077,[0.0161733],-0.1374_47.077.tif,Antoigné
8167,-0.1374,47.084,[0.01027083],-0.1374_47.084.tif,Antoigné
8168,-0.1374,47.07,[0.0163044],-0.1374_47.07.tif,Antoigné
8169,-0.136,47.077,[0.00101268],-0.136_47.077.tif,Antoigné
8170,-0.136,47.084,[0.01276856],-0.136_47.084.tif,Antoigné
8171,-0.136,47.07,[0.02013472],-0.136_47.07.tif,Antoigné
8172,-0.1346,47.077,[1.5818672e-06],-0.1346_47.077.tif,Antoigné
8173,-0.1346,47.084,[0.01063055],-0.1346_47.084.tif,Antoigné
8174,-0.1346,47.07,[0.0170419],-0.1346_47.07.tif,Antoigné
8175,-0.1332,47.077,[1.0062294e-06],-0.1332_47.077.tif,Antoigné
8176,-0.1332,47.084,[0.03933985],-0.1332_47.084.tif,Antoigné
8177,-0.1332,47.07,[0.01587333],-0.1332_47.07.tif,Antoigné
8178,-0.1318,47.084,[0.00962824],-0.1318_47.084.tif,Antoigné
8179,-0.1318,47.077,[0.00014867],-0.1318_47.077.tif,Antoigné
8180,-0.1318,47.07,[0.01392267],-0.1318_47.07.tif,Antoigné
8181,-0.1304,47.084,[0.07509782],-0.1304_47.084.tif,Antoigné
8182,-0.1304,47.077,[7.7729765e-06],-0.1304_47.077.tif,Antoigné
8183,-0.1304,47.07,[0.11654035],-0.1304_47.07.tif,Antoigné
8184,-0.129,47.084,[0.00870016],-0.129_47.084.tif,Antoigné
8185,-0.129,47.077,[0.00014138],-0.129_47.077.tif,Antoigné
8186,-0.129,47.07,[0.05923023],-0.129_47.07.tif,Antoigné
8187,-0.1276,47.084,[0.00716116],-0.1276_47.084.tif,Antoigné
8188,-0.1276,47.077,[8.1621604e-10],-0.1276_47.077.tif,Antoigné
8189,-0.1276,47.07,[0.04513982],-0.1276_47.07.tif,Antoigné
8190,-0.1262,47.084,[0.01952155],-0.1262_47.084.tif,Antoigné
8191,-0.1262,47.077,[0.01066034],-0.1262_47.077.tif,Antoigné
8192,-0.1262,47.07,[0.03118468],-0.1262_47.07.tif,Antoigné
8193,-0.1248,47.084,[0.0456035],-0.1248_47.084.tif,Antoigné
8194,-0.1248,47.077,[0.00609733],-0.1248_47.077.tif,Antoigné
8195,-0.1248,47.07,[0.06825625],-0.1248_47.07.tif,Antoigné
8196,-0.1234,47.084,[0.02002454],-0.1234_47.084.tif,Antoigné
8197,-0.1234,47.077,[0.00589606],-0.1234_47.077.tif,Antoigné
8198,-0.1234,47.07,[0.02720423],-0.1234_47.07.tif,Antoigné
8199,-0.122,47.084,[0.01245737],-0.122_47.084.tif,Antoigné
8200,-0.122,47.077,[0.01355104],-0.122_47.077.tif,Antoigné
8201,-0.122,47.07,[0.02217348],-0.122_47.07.tif,Antoigné
8202,-0.1206,47.084,[0.00528564],-0.1206_47.084.tif,Antoigné
8203,-0.1206,47.077,[0.01168345],-0.1206_47.077.tif,Antoigné
8204,-0.1206,47.07,[0.02276207],-0.1206_47.07.tif,Antoigné
8205,-0.15,47.0854,[0.00147793],-0.15_47.0854.tif,Antoigné
8206,-0.15,47.0784,[0.00829225],-0.15_47.0784.tif,Antoigné
8207,-0.15,47.0714,[0.00351487],-0.15_47.0714.tif,Antoigné
8208,-0.1486,47.0854,[0.00130458],-0.1486_47.0854.tif,Antoigné
8209,-0.1486,47.0784,[0.00185696],-0.1486_47.0784.tif,Antoigné
8210,-0.1486,47.0714,[0.01250933],-0.1486_47.0714.tif,Antoigné
8211,-0.1472,47.0854,[0.00099969],-0.1472_47.0854.tif,Antoigné
8212,-0.1472,47.0784,[0.00409067],-0.1472_47.0784.tif,Antoigné
8213,-0.1472,47.0714,[0.02220852],-0.1472_47.0714.tif,Antoigné
8214,-0.1458,47.0854,[0.00042905],-0.1458_47.0854.tif,Antoigné
8215,-0.1458,47.0784,[0.00275303],-0.1458_47.0784.tif,Antoigné
8216,-0.1458,47.0714,[0.01327364],-0.1458_47.0714.tif,Antoigné
8217,-0.1444,47.0854,[0.00693866],-0.1444_47.0854.tif,Antoigné
8218,-0.1444,47.0784,[0.00067508],-0.1444_47.0784.tif,Antoigné
8219,-0.1444,47.0714,[0.01164222],-0.1444_47.0714.tif,Antoigné
8220,-0.143,47.0854,[0.00423731],-0.143_47.0854.tif,Antoigné
8221,-0.143,47.0784,[0.00088358],-0.143_47.0784.tif,Antoigné
8222,-0.143,47.0714,[0.01569135],-0.143_47.0714.tif,Antoigné
8223,-0.1416,47.0854,[0.00386346],-0.1416_47.0854.tif,Antoigné
8224,-0.1416,47.0784,[0.00143759],-0.1416_47.0784.tif,Antoigné
8225,-0.1416,47.0714,[0.01251075],-0.1416_47.0714.tif,Antoigné
8226,-0.1402,47.0854,[0.00179472],-0.1402_47.0854.tif,Antoigné
8227,-0.1402,47.0784,[0.00934706],-0.1402_47.0784.tif,Antoigné
8228,-0.1402,47.0714,[0.01493093],-0.1402_47.0714.tif,Antoigné
8229,-0.1388,47.0854,[0.00196771],-0.1388_47.0854.tif,Antoigné
8230,-0.1388,47.0784,[0.01533901],-0.1388_47.0784.tif,Antoigné
8231,-0.1388,47.0714,[0.04974393],-0.1388_47.0714.tif,Antoigné
8232,-0.1374,47.0854,[0.01799],-0.1374_47.0854.tif,Antoigné
8233,-0.1374,47.0784,[0.01923698],-0.1374_47.0784.tif,Antoigné
8234,-0.1374,47.0714,[0.01169716],-0.1374_47.0714.tif,Antoigné
8235,-0.136,47.0854,[0.00820048],-0.136_47.0854.tif,Antoigné
8236,-0.136,47.0784,[0.00806573],-0.136_47.0784.tif,Antoigné
8237,-0.136,47.0714,[0.02590323],-0.136_47.0714.tif,Antoigné
8238,-0.1346,47.0854,[0.00289865],-0.1346_47.0854.tif,Antoigné
8239,-0.1346,47.0784,[0.00493695],-0.1346_47.0784.tif,Antoigné
8240,-0.1346,47.0714,[0.01716063],-0.1346_47.0714.tif,Antoigné
8241,-0.1332,47.0854,[0.0036866],-0.1332_47.0854.tif,Antoigné
8242,-0.1332,47.0784,[0.02673303],-0.1332_47.0784.tif,Antoigné
8243,-0.1332,47.0714,[0.02443235],-0.1332_47.0714.tif,Antoigné
8244,-0.1318,47.0784,[0.02928867],-0.1318_47.0784.tif,Antoigné
8245,-0.1318,47.0854,[0.01255654],-0.1318_47.0854.tif,Antoigné
8246,-0.1318,47.0714,[0.11681728],-0.1318_47.0714.tif,Antoigné
8247,-0.1304,47.0784,[0.03025569],-0.1304_47.0784.tif,Antoigné
8248,-0.1304,47.0854,[0.03712926],-0.1304_47.0854.tif,Antoigné
8249,-0.1304,47.0714,[0.08633696],-0.1304_47.0714.tif,Antoigné
8250,-0.129,47.0784,[0.00471605],-0.129_47.0784.tif,Antoigné
8251,-0.129,47.0854,[0.00842277],-0.129_47.0854.tif,Antoigné
8252,-0.129,47.0714,[0.16367102],-0.129_47.0714.tif,Antoigné
8253,-0.1276,47.0784,[0.03324465],-0.1276_47.0784.tif,Antoigné
8254,-0.1276,47.0854,[0.00712057],-0.1276_47.0854.tif,Antoigné
8255,-0.1276,47.0714,[0.07403512],-0.1276_47.0714.tif,Antoigné
8256,-0.1262,47.0784,[0.01264273],-0.1262_47.0784.tif,Antoigné
8257,-0.1262,47.0854,[0.01508948],-0.1262_47.0854.tif,Antoigné
8258,-0.1262,47.0714,[0.06727127],-0.1262_47.0714.tif,Antoigné
8259,-0.1248,47.0784,[0.01334714],-0.1248_47.0784.tif,Antoigné
8260,-0.1248,47.0854,[0.00816698],-0.1248_47.0854.tif,Antoigné
8261,-0.1248,47.0714,[0.13378304],-0.1248_47.0714.tif,Antoigné
8262,-0.1234,47.0784,[0.01014257],-0.1234_47.0784.tif,Antoigné
8263,-0.1234,47.0854,[0.00971252],-0.1234_47.0854.tif,Antoigné
8264,-0.1234,47.0714,[0.0225787],-0.1234_47.0714.tif,Antoigné
8265,-0.122,47.0784,[0.02011733],-0.122_47.0784.tif,Antoigné
8266,-0.122,47.0854,[0.02465269],-0.122_47.0854.tif,Antoigné
8267,-0.122,47.0714,[0.0306439],-0.122_47.0714.tif,Antoigné
8268,-0.1206,47.0784,[0.01759406],-0.1206_47.0784.tif,Antoigné
8269,-0.1206,47.0854,[0.00917417],-0.1206_47.0854.tif,Antoigné
8270,-0.1206,47.0714,[0.01215921],-0.1206_47.0714.tif,Antoigné
8271,-0.15,47.0798,[0.02079719],-0.15_47.0798.tif,Antoigné
8272,-0.15,47.0868,[0.00332849],-0.15_47.0868.tif,Antoigné
8273,-0.15,47.0728,[0.02362648],-0.15_47.0728.tif,Antoigné
8274,-0.1486,47.0798,[0.00782878],-0.1486_47.0798.tif,Antoigné
8275,-0.1486,47.0868,[0.00379439],-0.1486_47.0868.tif,Antoigné
8276,-0.1486,47.0728,[0.01656174],-0.1486_47.0728.tif,Antoigné
8277,-0.1472,47.0798,[0.00867558],-0.1472_47.0798.tif,Antoigné
8278,-0.1472,47.0868,[0.9999403],-0.1472_47.0868.tif,Antoigné
8279,-0.1472,47.0728,[0.01217994],-0.1472_47.0728.tif,Antoigné
8280,-0.1458,47.0798,[0.00673836],-0.1458_47.0798.tif,Antoigné
8281,-0.1458,47.0868,[0.01512471],-0.1458_47.0868.tif,Antoigné
8282,-0.1458,47.0728,[0.02394481],-0.1458_47.0728.tif,Antoigné
8283,-0.1444,47.0798,[0.00487944],-0.1444_47.0798.tif,Antoigné
8284,-0.1444,47.0868,[0.00424444],-0.1444_47.0868.tif,Antoigné
8285,-0.1444,47.0728,[0.02584249],-0.1444_47.0728.tif,Antoigné
8286,-0.143,47.0798,[0.00512783],-0.143_47.0798.tif,Antoigné
8287,-0.143,47.0868,[0.00938999],-0.143_47.0868.tif,Antoigné
8288,-0.143,47.0728,[0.03052311],-0.143_47.0728.tif,Antoigné
8289,-0.1416,47.0798,[0.01148447],-0.1416_47.0798.tif,Antoigné
8290,-0.1416,47.0868,[0.01181728],-0.1416_47.0868.tif,Antoigné
8291,-0.1416,47.0728,[0.01571186],-0.1416_47.0728.tif,Antoigné
8292,-0.1402,47.0798,[0.01098215],-0.1402_47.0798.tif,Antoigné
8293,-0.1402,47.0868,[0.00035631],-0.1402_47.0868.tif,Antoigné
8294,-0.1402,47.0728,[0.01157966],-0.1402_47.0728.tif,Antoigné
8295,-0.1388,47.0798,[0.01202009],-0.1388_47.0798.tif,Antoigné
8296,-0.1388,47.0868,[2.9590553e-06],-0.1388_47.0868.tif,Antoigné
8297,-0.1388,47.0728,[0.01487406],-0.1388_47.0728.tif,Antoigné
8298,-0.1374,47.0798,[0.00405871],-0.1374_47.0798.tif,Antoigné
8299,-0.1374,47.0868,[0.00087031],-0.1374_47.0868.tif,Antoigné
8300,-0.1374,47.0728,[0.00982427],-0.1374_47.0728.tif,Antoigné
8301,-0.136,47.0798,[0.00301112],-0.136_47.0798.tif,Antoigné
8302,-0.136,47.0868,[0.01226364],-0.136_47.0868.tif,Antoigné
8303,-0.136,47.0728,[0.00810586],-0.136_47.0728.tif,Antoigné
8304,-0.1346,47.0798,[0.00316242],-0.1346_47.0798.tif,Antoigné
8305,-0.1346,47.0868,[0.01087807],-0.1346_47.0868.tif,Antoigné
8306,-0.1346,47.0728,[0.03276499],-0.1346_47.0728.tif,Antoigné
8307,-0.1332,47.0798,[0.0381178],-0.1332_47.0798.tif,Antoigné
8308,-0.1332,47.0868,[0.01026607],-0.1332_47.0868.tif,Antoigné
8309,-0.1332,47.0728,[0.03752236],-0.1332_47.0728.tif,Antoigné
8310,-0.1318,47.0798,[0.03601741],-0.1318_47.0798.tif,Antoigné
8311,-0.1318,47.0868,[0.01067097],-0.1318_47.0868.tif,Antoigné
8312,-0.1318,47.0728,[0.01860092],-0.1318_47.0728.tif,Antoigné
8313,-0.1304,47.0798,[0.01915585],-0.1304_47.0798.tif,Antoigné
8314,-0.1304,47.0868,[0.00909544],-0.1304_47.0868.tif,Antoigné
8315,-0.1304,47.0728,[0.02483697],-0.1304_47.0728.tif,Antoigné
8316,-0.129,47.0798,[0.09035458],-0.129_47.0798.tif,Antoigné
8317,-0.129,47.0868,[0.00433611],-0.129_47.0868.tif,Antoigné
8318,-0.129,47.0728,[0.01561824],-0.129_47.0728.tif,Antoigné
8319,-0.1276,47.0798,[0.0075984],-0.1276_47.0798.tif,Antoigné
8320,-0.1276,47.0868,[0.0113565],-0.1276_47.0868.tif,Antoigné
8321,-0.1276,47.0728,[0.00695248],-0.1276_47.0728.tif,Antoigné
8322,-0.1262,47.0798,[0.0007315],-0.1262_47.0798.tif,Antoigné
8323,-0.1262,47.0868,[0.01325118],-0.1262_47.0868.tif,Antoigné
8324,-0.1262,47.0728,[0.01215357],-0.1262_47.0728.tif,Antoigné
8325,-0.1248,47.0798,[0.04784856],-0.1248_47.0798.tif,Antoigné
8326,-0.1248,47.0868,[0.02337741],-0.1248_47.0868.tif,Antoigné
8327,-0.1248,47.0728,[0.02868711],-0.1248_47.0728.tif,Antoigné
8328,-0.1234,47.0798,[0.03597579],-0.1234_47.0798.tif,Antoigné
8329,-0.1234,47.0868,[0.01257828],-0.1234_47.0868.tif,Antoigné
8330,-0.1234,47.0728,[0.00015778],-0.1234_47.0728.tif,Antoigné
8331,-0.122,47.0798,[0.02914049],-0.122_47.0798.tif,Antoigné
8332,-0.122,47.0868,[0.05594366],-0.122_47.0868.tif,Antoigné
8333,-0.122,47.0728,[2.1455134e-21],-0.122_47.0728.tif,Antoigné
8334,-0.1206,47.0798,[0.04404021],-0.1206_47.0798.tif,Antoigné
8335,-0.1206,47.0868,[0.05022025],-0.1206_47.0868.tif,Antoigné
8336,-0.1206,47.0728,[3.1616534e-25],-0.1206_47.0728.tif,Antoigné
8337,-0.15,47.0812,[0.00145801],-0.15_47.0812.tif,Antoigné
8338,-0.15,47.0882,[0.00582585],-0.15_47.0882.tif,Antoigné
8339,-0.15,47.0742,[0.01669964],-0.15_47.0742.tif,Antoigné
