Name,Betreiber1,Betreiber2,n_Anlagen,KW,Type,Jahr,Lat,Long,url,Hersteller,Nabenhoehe,Rotordurchmesser,Name_Save,Park,id,quality
"Hof,_Anlage 2",Windpark Hof-Seibersdorf GmbH & Co KG,---,5,3e3,E115/3.000,2016,47.95844,16.56592,NA,Enercon,135,115,"Hof, Anlage 2",Hof,955,85
"Hof,_Anlage 3",Windpark Hof-Seibersdorf GmbH & Co KG,---,5,3e3,E115/3.000,2016,47.96161,16.55078,NA,Enercon,135,115,"Hof, Anlage 3",Hof,956,85
"Hof,_Anlage 4",Windpark Hof-Seibersdorf GmbH & Co KG,---,5,3e3,E115/3.000,2016,47.96564,16.55256,NA,Enercon,135,115,"Hof, Anlage 4",Hof,957,95
"Hof,_Anlage 5",Windpark Hof-Seibersdorf GmbH & Co KG,---,5,3e3,E115/3.000,2016,47.96058,16.55761,NA,Enercon,135,115,"Hof, Anlage 5",Hof,958,85
"Seibersdorf,_Anlage 1",Windpark Hof-Seibersdorf GmbH & Co KG,---,7,3e3,E115/3.000,2016,47.96511,16.49006,NA,Enercon,135,115,"Seibersdorf, Anlage 1",Seibersdorf,959,95
"Seibersdorf,_Anlage 2",Windpark Hof-Seibersdorf GmbH & Co KG,---,7,3e3,E115/3.000,2016,47.96269,16.487,NA,Enercon,135,115,"Seibersdorf, Anlage 2",Seibersdorf,960,80
"Seibersdorf,_Anlage 3",Windpark Hof-Seibersdorf GmbH & Co KG,---,7,3e3,E115/3.000,2016,47.95803,16.48667,NA,Enercon,135,115,"Seibersdorf, Anlage 3",Seibersdorf,961,90
"Seibersdorf,_Anlage 4",Windpark Hof-Seibersdorf GmbH & Co KG,---,7,3e3,E115/3.000,2016,47.95742,16.4935,NA,Enercon,135,115,"Seibersdorf, Anlage 4",Seibersdorf,962,85
"Seibersdorf,_Anlage 5",Windpark Hof-Seibersdorf GmbH & Co KG,---,7,3e3,E115/3.000,2016,47.95375,16.49547,NA,Enercon,135,115,"Seibersdorf, Anlage 5",Seibersdorf,963,90
"Seibersdorf,_Anlage 6",Windpark Hof-Seibersdorf GmbH & Co KG,---,7,3e3,E115/3.000,2016,47.96244,16.49628,NA,Enercon,135,115,"Seibersdorf, Anlage 6",Seibersdorf,964,80
"Seibersdorf,_Anlage 7",Windpark Hof-Seibersdorf GmbH & Co KG,---,7,3e3,E115/3.000,2016,47.967529999999996,16.49747,NA,Enercon,135,115,"Seibersdorf, Anlage 7",Seibersdorf,965,80
"Andlersdorf-Orth,_Anlage 1",-,---,10,3050,E101,2017,48.17278,16.69536,-,Enercon,135,101,"Andlersdorf-Orth, Anlage 1",Andlersdorf-Orth,966,95
"Andlersdorf-Orth,_Anlage 2",-,---,10,3050,E101,2017,48.17547,16.69192,-,Enercon,135,101,"Andlersdorf-Orth, Anlage 2",Andlersdorf-Orth,967,95
"Andlersdorf-Orth,_Anlage 3",-,---,10,3050,E101,2017,48.20246,16.68014,-,Enercon,135,101,"Andlersdorf-Orth, Anlage 3",Andlersdorf-Orth,968,90
"Andlersdorf-Orth,_Anlage 4",-,---,10,3050,E101,2017,48.20085,16.68563,-,Enercon,135,101,"Andlersdorf-Orth, Anlage 4",Andlersdorf-Orth,969,90
"Andlersdorf-Orth,_Anlage 5",-,---,10,3050,E101,2017,48.19983,16.67819,-,Enercon,135,101,"Andlersdorf-Orth, Anlage 5",Andlersdorf-Orth,970,90
"Andlersdorf-Orth,_Anlage 6",-,---,10,3050,E101,2017,48.17803,16.69894,-,Enercon,135,101,"Andlersdorf-Orth, Anlage 6",Andlersdorf-Orth,971,95
"Andlersdorf-Orth,_Anlage 7",-,---,10,3050,E101,2017,48.1755,16.69722,-,Enercon,135,101,"Andlersdorf-Orth, Anlage 7",Andlersdorf-Orth,972,95
"Andlersdorf-Orth,_Anlage 8",-,---,10,3050,E101,2017,48.17239,16.69053,-,Enercon,135,101,"Andlersdorf-Orth, Anlage 8",Andlersdorf-Orth,973,95
"Andlersdorf-Orth,_Anlage 9",-,---,10,3050,E101,2017,48.17928,16.69239,-,Enercon,135,101,"Andlersdorf-Orth, Anlage 9",Andlersdorf-Orth,974,95
"Andlersdorf-Orth,_Anlage 10",-,---,10,3050,E101,2017,48.19233,16.67981,-,Enercon,135,101,"Andlersdorf-Orth, Anlage 10",Andlersdorf-Orth,975,90
"Loidesthal,_Anlage 1",-,---,8,3300,V126,NA,48.488476,16.77183,-,Vestas,NA,NA,"Loidesthal, Anlage 1",Loidesthal,976,-1
"Loidesthal,_Anlage 2",-,---,8,3300,V126,NA,48.509043,16.75743,-,Vestas,NA,NA,"Loidesthal, Anlage 2",Loidesthal,977,-1
"Loidesthal,_Anlage 3",-,---,8,3300,V126,NA,48.508278,16.763794,-,Vestas,NA,NA,"Loidesthal, Anlage 3",Loidesthal,978,-1
"Loidesthal,_Anlage 4",-,---,8,3300,V126,NA,48.508572,16.772084,-,Vestas,NA,NA,"Loidesthal, Anlage 4",Loidesthal,979,-1
"Loidesthal,_Anlage 5",-,---,8,3300,V126,NA,48.509597,16.779804,-,Vestas,NA,NA,"Loidesthal, Anlage 5",Loidesthal,980,-1
"Loidesthal,_Anlage 6",-,---,8,3300,V126,NA,48.496643,16.784337,-,Vestas,NA,NA,"Loidesthal, Anlage 6",Loidesthal,981,-1
"Loidesthal,_Anlage 7",-,---,8,3300,V126,NA,48.514441,16.78523,-,Vestas,NA,NA,"Loidesthal, Anlage 7",Loidesthal,982,-1
"Loidesthal,_Anlage 8",-,---,8,3300,V126,NA,48.495757,16.77459,-,Vestas,NA,NA,"Loidesthal, Anlage 8",Loidesthal,983,-1
"Paasdorf-Lanzendorf_II, Anlage 1",-,---,5,3170,3.2M114,2017,48.531964,16.575314,-,Senvion,NA,NA,"Paasdorf-Lanzendorf II, Anlage 1",Paasdorf-Lanzendorf_II,984,90
"Paasdorf-Lanzendorf_II, Anlage 2",-,---,5,3170,3.2M114,2017,48.525897,16.586401,-,Senvion,NA,NA,"Paasdorf-Lanzendorf II, Anlage 2",Paasdorf-Lanzendorf_II,985,95
"Paasdorf-Lanzendorf_II, Anlage 3",-,---,5,3170,3.2M114,2017,48.52667,16.578254,-,Senvion,NA,NA,"Paasdorf-Lanzendorf II, Anlage 3",Paasdorf-Lanzendorf_II,986,95
"Paasdorf-Lanzendorf_II, Anlage 4",-,---,5,3170,3.2M114,2017,48.524921,16.592867,-,Senvion,NA,NA,"Paasdorf-Lanzendorf II, Anlage 4",Paasdorf-Lanzendorf_II,987,95
"Paasdorf-Lanzendorf_II, Anlage 5",-,---,5,3170,3.2M114,2017,48.529686,16.57181,-,Senvion,NA,NA,"Paasdorf-Lanzendorf II, Anlage 5",Paasdorf-Lanzendorf_II,988,90
"Pama_Süd, Anlage 1",-,---,3,3050,E101,NA,48.04775,16.99961,-,Enercon,NA,NA,"Pama Süd, Anlage 1",Pama_Süd,989,-1
"Pama_Süd, Anlage 2",-,---,3,3050,E101,NA,48.04461,17.0045,-,Enercon,NA,NA,"Pama Süd, Anlage 2",Pama_Süd,990,-1
"Pama_Süd, Anlage 3",-,---,3,3050,E101,NA,48.04769,17.00681,-,Enercon,NA,NA,"Pama Süd, Anlage 3",Pama_Süd,991,-1
"Bruckneudorf_Teil 2, Anlage 1",-,---,1,3300,V117,NA,48.00875,16.83039,-,Vestas,NA,NA,"Bruckneudorf Teil 2, Anlage 1",Bruckneudorf_Teil 2,992,-1
"Parndorf_VI -Teil 1-, Anlage 1",-,---,5,3450,V126,NA,48.037,16.85381,-,Vestas,NA,NA,"Parndorf VI (Teil 1), Anlage 1",Parndorf_VI -Teil 1-,993,90
"Parndorf_VI -Teil 1-, Anlage 2",-,---,5,3450,V126,NA,48.03422,16.86108,-,Vestas,NA,NA,"Parndorf VI (Teil 1), Anlage 2",Parndorf_VI -Teil 1-,994,90
"Parndorf_VI -Teil 1-, Anlage 3",-,---,5,3450,V126,NA,48.03128,16.85847,-,Vestas,NA,NA,"Parndorf VI (Teil 1), Anlage 3",Parndorf_VI -Teil 1-,995,90
"Parndorf_VI -Teil 1-, Anlage 4",-,---,5,3450,V126,NA,48.03658,16.84872,-,Vestas,NA,NA,"Parndorf VI (Teil 1), Anlage 4",Parndorf_VI -Teil 1-,996,90
"Parndorf_VI -Teil 1-, Anlage 5",-,---,5,3450,V126,NA,48.03175,16.85289,-,Vestas,NA,NA,"Parndorf VI (Teil 1), Anlage 5",Parndorf_VI -Teil 1-,997,90
"Bruckneudorf_-Teil1-, Anlage 1",-,---,1,3450,V117,NA,48.013966,16.827723,-,Vestas,NA,NA,"Bruckneudorf (Teil1), Anlage 1",Bruckneudorf_-Teil1-,998,-1
"Nickelsdorf_Erweiterung -Teil 1-, Anlage 1",-,---,1,2350,E92,NA,47.922389,17.021194,-,Enercon,NA,NA,"Nickelsdorf Erweiterung (Teil 1), Anlage 1",Nickelsdorf_Erweiterung -Teil 1-,999,0
"Großinzersdorf,_Anlage 1",-,---,3,3300,V112,NA,48.517075,16.79208333,-,Vestas,NA,NA,"Großinzersdorf, Anlage 1",Großinzersdorf,1e3,0
"Großinzersdorf,_Anlage 2",-,---,3,3300,V112,NA,48.51940556,16.79626111,-,Vestas,NA,NA,"Großinzersdorf, Anlage 2",Großinzersdorf,1001,0
"Großinzersdorf,_Anlage 3",-,---,3,3300,V112,NA,48.52311111,16.79852778,-,Vestas,NA,NA,"Großinzersdorf, Anlage 3",Großinzersdorf,1002,0
"Kreuzstetten_IV, Anlage 1",-,---,7,3170,3.2M114,NA,48.49092,16.42722,-,Senvion,NA,NA,"Kreuzstetten IV, Anlage 1",Kreuzstetten_IV,1003,0
"Kreuzstetten_IV, Anlage 2",-,---,7,3170,3.2M114,NA,48.49358,16.43406,-,Senvion,NA,NA,"Kreuzstetten IV, Anlage 2",Kreuzstetten_IV,1004,0
"Kreuzstetten_IV, Anlage 3",-,---,7,3170,3.2M114,NA,48.49981,16.4515,-,Senvion,NA,NA,"Kreuzstetten IV, Anlage 3",Kreuzstetten_IV,1005,0
"Kreuzstetten_IV, Anlage 4",-,---,7,3170,3.2M114,NA,48.49775,16.47403,-,Senvion,NA,NA,"Kreuzstetten IV, Anlage 4",Kreuzstetten_IV,1006,0
"Kreuzstetten_IV, Anlage 5",-,---,7,3170,3.2M114,NA,48.50197,16.47642,-,Senvion,NA,NA,"Kreuzstetten IV, Anlage 5",Kreuzstetten_IV,1007,0
"Kreuzstetten_IV, Anlage 6",-,---,7,3170,3.2M114,NA,48.50525,16.47047,-,Senvion,NA,NA,"Kreuzstetten IV, Anlage 6",Kreuzstetten_IV,1008,0
"Kreuzstetten_IV, Anlage 7",-,---,7,3170,3.2M114,NA,48.50906,16.434,-,Senvion,NA,NA,"Kreuzstetten IV, Anlage 7",Kreuzstetten_IV,1009,0
"Zurndorf_II Erweiterung -Teil 1-, Anlage 1",-,---,2,3200,E115,NA,47.945,16.98058,-,Enercon,NA,NA,"Zurndorf II Erweiterung (Teil 1), Anlage 1",Zurndorf_II Erweiterung -Teil 1-,1010,-1
"Zurndorf_II Erweiterung -Teil 1-, Anlage 2",-,---,2,3200,E115,NA,47.94456,16.95544,-,Enercon,NA,NA,"Zurndorf II Erweiterung (Teil 1), Anlage 2",Zurndorf_II Erweiterung -Teil 1-,1011,-1
"Au_am Leithaberge, Anlage 1",-,---,5,3300,V126,NA,47.93548386,16.53960906,-,Vestas,NA,NA,"Au am Leithaberge, Anlage 1",Au_am Leithaberge,1012,0
"Au_am Leithaberge, Anlage 2",-,---,5,3300,V126,NA,47.93861837,16.53256138,-,Vestas,NA,NA,"Au am Leithaberge, Anlage 2",Au_am Leithaberge,1013,0
"Au_am Leithaberge, Anlage 3",-,---,5,3300,V126,NA,47.93508807,16.53003153,-,Vestas,NA,NA,"Au am Leithaberge, Anlage 3",Au_am Leithaberge,1014,0
"Au_am Leithaberge, Anlage 4",-,---,5,3300,V126,NA,47.93237795,16.5280358,-,Vestas,NA,NA,"Au am Leithaberge, Anlage 4",Au_am Leithaberge,1015,0
"Au_am Leithaberge, Anlage 5",-,---,5,3300,V126,NA,47.93712857,16.52318871,-,Vestas,NA,NA,"Au am Leithaberge, Anlage 5",Au_am Leithaberge,1016,0
"Höflein_West Teil 1, Anlage 1",-,---,3,3450,V126,NA,48.080401,16.760804,-,Vestas,NA,NA,"Höflein West Teil 1, Anlage 1",Höflein_West Teil 1,1017,-1
"Höflein_West Teil 1, Anlage 2",-,---,3,3450,V126,NA,48.082953,16.763469,-,Vestas,NA,NA,"Höflein West Teil 1, Anlage 2",Höflein_West Teil 1,1018,0
"Höflein_West Teil 1, Anlage 3",-,---,3,3450,V126,NA,48.08707,16.762169,-,Vestas,NA,NA,"Höflein West Teil 1, Anlage 3",Höflein_West Teil 1,1019,0
"Höflein_West Teil 2, Anlage 1",-,---,2,3450,V126,NA,48.08678,16.75506,-,Vestas,NA,NA,"Höflein West Teil 2, Anlage 1",Höflein_West Teil 2,1020,-1
"Höflein_West Teil 2, Anlage 2",-,---,2,3450,V126,NA,48.08253,16.75469,-,Vestas,NA,NA,"Höflein West Teil 2, Anlage 2",Höflein_West Teil 2,1021,-1
"Gänserndorf_West - Repowering, Anlage 1",-,---,3,2e3,V100,NA,48.3390755,16.69538581,-,Vestas,NA,NA,"Gänserndorf West - Repowering, Anlage 1",Gänserndorf_West - Repowering,1022,100
"Gänserndorf_West - Repowering, Anlage 2",-,---,3,2e3,V100,NA,48.34108628,16.69675536,-,Vestas,NA,NA,"Gänserndorf West - Repowering, Anlage 2",Gänserndorf_West - Repowering,1023,95
"Gänserndorf_West - Repowering, Anlage 3",-,---,3,2e3,V100,NA,48.34716301,16.69930931,-,Vestas,NA,NA,"Gänserndorf West - Repowering, Anlage 3",Gänserndorf_West - Repowering,1024,0
"Dürnkrut-Götzendorf_III -Teil 2-, Anlage 1",-,---,4,3450,V126,NA,48.49025,16.79683,-,Vestas,NA,NA,"Dürnkrut-Götzendorf III (Teil 2), Anlage 1",Dürnkrut-Götzendorf_III -Teil 2-,1025,0
"Dürnkrut-Götzendorf_III -Teil 2-, Anlage 2",-,---,4,3450,V126,NA,48.49325,16.79892,-,Vestas,NA,NA,"Dürnkrut-Götzendorf III (Teil 2), Anlage 2",Dürnkrut-Götzendorf_III -Teil 2-,1026,0
"Dürnkrut-Götzendorf_III -Teil 2-, Anlage 3",-,---,4,3450,V126,NA,48.48447,16.78056,-,Vestas,NA,NA,"Dürnkrut-Götzendorf III (Teil 2), Anlage 3",Dürnkrut-Götzendorf_III -Teil 2-,1027,0
"Dürnkrut-Götzendorf_III -Teil 2-, Anlage 4",-,---,4,3450,V126,NA,48.48594,16.78625,-,Vestas,NA,NA,"Dürnkrut-Götzendorf III (Teil 2), Anlage 4",Dürnkrut-Götzendorf_III -Teil 2-,1028,0
"Dürnkrut-Götzendorf_III -Teil 3-, Anlage 1",-,---,4,3170,3.2M114,NA,48.48678,16.79233,-,Senvion,NA,NA,"Dürnkrut-Götzendorf III (Teil 3), Anlage 1",Dürnkrut-Götzendorf_III -Teil 3-,1029,0
"Dürnkrut-Götzendorf_III -Teil 3-, Anlage 2",-,---,4,3170,3.2M114,NA,48.49561,16.809,-,Senvion,NA,NA,"Dürnkrut-Götzendorf III (Teil 3), Anlage 2",Dürnkrut-Götzendorf_III -Teil 3-,1030,0
"Dürnkrut-Götzendorf_III -Teil 3-, Anlage 3",-,---,4,3170,3.2M114,NA,48.49981,16.816,-,Senvion,NA,NA,"Dürnkrut-Götzendorf III (Teil 3), Anlage 3",Dürnkrut-Götzendorf_III -Teil 3-,1031,0
"Dürnkrut-Götzendorf_III -Teil 3-, Anlage 4",-,---,4,3170,3.2M114,NA,48.48553,16.79856,-,Senvion,NA,NA,"Dürnkrut-Götzendorf III (Teil 3), Anlage 4",Dürnkrut-Götzendorf_III -Teil 3-,1032,0
"Tauernwind_Repowering, Anlage 1",-,---,9,3300,V112,NA,47.27028,14.3825,-,Vestas,NA,NA,"Tauernwind Repowering, Anlage 1",Tauernwind_Repowering,1033,0
"Tauernwind_Repowering, Anlage 2",-,---,9,3300,V112,NA,47.27386,14.40003,-,Vestas,NA,NA,"Tauernwind Repowering, Anlage 2",Tauernwind_Repowering,1034,100
"Tauernwind_Repowering, Anlage 3",-,---,9,3300,V112,NA,47.27475,14.39711,-,Vestas,NA,NA,"Tauernwind Repowering, Anlage 3",Tauernwind_Repowering,1035,90
"Tauernwind_Repowering, Anlage 4",-,---,9,3300,V112,NA,47.27394,14.39417,-,Vestas,NA,NA,"Tauernwind Repowering, Anlage 4",Tauernwind_Repowering,1036,90
"Tauernwind_Repowering, Anlage 5",-,---,9,3300,V112,NA,47.273,14.39128,-,Vestas,NA,NA,"Tauernwind Repowering, Anlage 5",Tauernwind_Repowering,1037,90
"Tauernwind_Repowering, Anlage 6",-,---,9,3300,V112,NA,47.27158,14.38539,-,Vestas,NA,NA,"Tauernwind Repowering, Anlage 6",Tauernwind_Repowering,1038,95
"Tauernwind_Repowering, Anlage 7",-,---,9,3300,V112,NA,47.26883,14.3795,-,Vestas,NA,NA,"Tauernwind Repowering, Anlage 7",Tauernwind_Repowering,1039,90
"Tauernwind_Repowering, Anlage 8",-,---,9,3300,V112,NA,47.26733,14.37597,-,Vestas,NA,NA,"Tauernwind Repowering, Anlage 8",Tauernwind_Repowering,1040,100
"Tauernwind_Repowering, Anlage 9",-,---,9,3300,V112,NA,47.27242,14.38833,-,Vestas,NA,NA,"Tauernwind Repowering, Anlage 9",Tauernwind_Repowering,1041,30
"Neudorf_A6, Anlage 1",-,---,1,2300,E103,NA,48.03806,16.9005,-,Enercon,NA,NA,"Neudorf A6, Anlage 1",Neudorf_A6,1042,30
"Spannberg/Hohenruppersdorf,_Anlage 1",-,---,3,2e3,V80,2005,48.461597,16.692103,-,Vestas,100,90,"Spannberg/Hohenruppersdorf, Anlage 1",SpannbergHohenruppersdorf,1043,100
"Spannberg/Hohenruppersdorf,_Anlage 2",-,---,3,2e3,V80,2005,48.454426,16.685646,-,Vestas,100,90,"Spannberg/Hohenruppersdorf, Anlage 2",SpannbergHohenruppersdorf,1044,100
"Spannberg/Hohenruppersdorf,_Anlage 3",-,---,3,2e3,V80,2005,48.452675,16.690911,-,Vestas,100,90,"Spannberg/Hohenruppersdorf, Anlage 3",SpannbergHohenruppersdorf,1045,100
"Zurndorf_V, Anlage 1",-,---,2,3e3,E101,2014,47.934238,16.995337,-,Enercon,135,101,"Zurndorf V, Anlage 1",Zurndorf_V,1046,90
"Zurndorf_V, Anlage 2",-,---,2,3e3,E101,2014,47.942106,16.968549,-,Enercon,135,101,"Zurndorf V, Anlage 2",Zurndorf_V,1047,90
"Deutschkreutz_II Erweiterung, Anlage 1",Windpark Nikitsch GmbH,---,1,2350,E92,2016,47.57639,16.62139,NA,Enercon,138,92,"Deutschkreutz II Erweiterung, Anlage 1",Deutschkreutz_II Erweiterung,1048,0
"Glinzendorf_III Erweiterung, Anlage 1",EVN-Wien Energie Windparkentwicklungs- u. Betriebs GmbH & Co KG,---,1,2e3,MM100,2016,48.25164,16.66597,NA,Senvion,100,100,"Glinzendorf III Erweiterung, Anlage 1",Glinzendorf_III Erweiterung,1049,90
"Oberwaltersdorf,_Anlage 1",-,---,6,3e3,NA,NA,47.94828,16.36569,-,Vestas,NA,NA,"Oberwaltersdorf, Anlage 1",Oberwaltersdorf,1050,90
"Oberwaltersdorf,_Anlage 2",-,---,6,3e3,NA,NA,47.96075,16.35644,-,Vestas,NA,NA,"Oberwaltersdorf, Anlage 2",Oberwaltersdorf,1051,90
"Oberwaltersdorf,_Anlage 3",-,---,6,3e3,NA,NA,47.95883,16.36161,-,Vestas,NA,NA,"Oberwaltersdorf, Anlage 3",Oberwaltersdorf,1052,95
"Oberwaltersdorf,_Anlage 4",-,---,6,3e3,NA,NA,47.95156,16.35858,-,Vestas,NA,NA,"Oberwaltersdorf, Anlage 4",Oberwaltersdorf,1053,90
"Oberwaltersdorf,_Anlage 5",-,---,6,3e3,NA,NA,47.94442,16.36558,-,Vestas,NA,NA,"Oberwaltersdorf, Anlage 5",Oberwaltersdorf,1054,95
"Oberwaltersdorf,_Anlage 6",-,---,6,3e3,NA,NA,47.95442,16.36153,-,Vestas,NA,NA,"Oberwaltersdorf, Anlage 6",Oberwaltersdorf,1055,90
"Parbasdorf_II Erweiterung, Anlage 1",WEB Windenergie AG,---,4,3075,V112,2016,48.265843,16.588011,www.windenergie.at,Vestas,140,112,"Parbasdorf II Erweiterung, Anlage 1",Parbasdorf_II Erweiterung,1056,95
"Parbasdorf_II Erweiterung, Anlage 2",WEB Windenergie AG,---,4,3075,V112,2016,48.259387,16.597034,www.windenergie.at,Vestas,140,112,"Parbasdorf II Erweiterung, Anlage 2",Parbasdorf_II Erweiterung,1057,90
"Parbasdorf_II Erweiterung, Anlage 3",WEB Windenergie AG,---,4,3075,V112,2016,48.264133,16.59503,www.windenergie.at,Vestas,140,112,"Parbasdorf II Erweiterung, Anlage 3",Parbasdorf_II Erweiterung,1058,90
"Parbasdorf_II Erweiterung, Anlage 4",WEB Windenergie AG,---,4,3075,V112,2016,48.265845,16.603119,www.windenergie.at,Vestas,140,112,"Parbasdorf II Erweiterung, Anlage 4",Parbasdorf_II Erweiterung,1059,0
"Freiländeralm_Erweiterung, Anlage 1",-,---,1,3450,V126,NA,46.90927,15.06928,-,Vestas,NA,NA,"Freiländeralm Erweiterung, Anlage 1",Freiländeralm_Erweiterung,1060,0
"Handalm,_Anlage 1",-,---,13,3e3,E82 E4,2017,46.84318,15.02878,-,Enercon,NA,82,"Handalm, Anlage 1",Handalm,1061,0
"Handalm,_Anlage 2",-,---,13,3e3,E82 E4,2017,46.83919,15.04272,-,Enercon,NA,82,"Handalm, Anlage 2",Handalm,1062,0
"Handalm,_Anlage 3",-,---,13,3e3,E82 E4,2017,46.83871,15.0461,-,Enercon,NA,82,"Handalm, Anlage 3",Handalm,1063,0
"Handalm,_Anlage 4",-,---,13,3e3,E82 E4,2017,46.84786,15.01885,-,Enercon,NA,82,"Handalm, Anlage 4",Handalm,1064,0
"Handalm,_Anlage 5",-,---,13,3e3,E82 E4,2017,46.83688,15.04775,-,Enercon,NA,82,"Handalm, Anlage 5",Handalm,1065,0
"Handalm,_Anlage 6",-,---,13,3e3,E82 E4,2017,46.84627,15.02119,-,Enercon,NA,82,"Handalm, Anlage 6",Handalm,1066,0
"Handalm,_Anlage 7",-,---,13,3e3,E82 E4,2017,46.84308,15.03232,-,Enercon,NA,82,"Handalm, Anlage 7",Handalm,1067,0
"Handalm,_Anlage 8",-,---,13,3e3,E82 E4,2017,46.84447,15.02308,-,Enercon,NA,82,"Handalm, Anlage 8",Handalm,1068,0
"Handalm,_Anlage 9",-,---,13,3e3,E82 E4,2017,46.84938,15.01635,-,Enercon,NA,82,"Handalm, Anlage 9",Handalm,1069,0
"Handalm,_Anlage 10",-,---,13,3e3,E82 E4,2017,46.8423,15.03642,-,Enercon,NA,82,"Handalm, Anlage 10",Handalm,1070,0
"Handalm,_Anlage 11",-,---,13,3e3,E82 E4,2017,46.851,15.01408,-,Enercon,NA,82,"Handalm, Anlage 11",Handalm,1071,0
"Handalm,_Anlage 12",-,---,13,3e3,E82 E4,2017,46.84056,15.03933,-,Enercon,NA,82,"Handalm, Anlage 12",Handalm,1072,0
"Handalm,_Anlage 13",-,---,13,3e3,E82 E4,2017,46.85287,15.01235,-,Enercon,NA,82,"Handalm, Anlage 13",Handalm,1073,0
"Marchfeld_Mitte, Anlage 1",-,---,14,3050,E101,2015,48.23834444,16.72103333,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 1",Marchfeld_Mitte,1074,90
"Marchfeld_Mitte, Anlage 2",-,---,14,3050,E101,2015,48.22894444,16.72100278,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 2",Marchfeld_Mitte,1075,95
"Marchfeld_Mitte, Anlage 3",-,---,14,3050,E101,2015,48.24615,16.67850278,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 3",Marchfeld_Mitte,1076,90
"Marchfeld_Mitte, Anlage 4",-,---,14,3050,E101,2015,48.24200278,16.72361667,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 4",Marchfeld_Mitte,1077,90
"Marchfeld_Mitte, Anlage 5",-,---,14,3050,E101,2015,48.23193611,16.722625,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 5",Marchfeld_Mitte,1078,90
"Marchfeld_Mitte, Anlage 6",-,---,14,3050,E101,2015,48.23835833,16.67596111,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 6",Marchfeld_Mitte,1079,90
"Marchfeld_Mitte, Anlage 7",-,---,14,3050,E101,2015,48.23491389,16.72427778,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 7",Marchfeld_Mitte,1080,90
"Marchfeld_Mitte, Anlage 8",-,---,14,3050,E101,2015,48.24481389,16.725175,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 8",Marchfeld_Mitte,1081,95
"Marchfeld_Mitte, Anlage 9",-,---,14,3050,E101,2015,48.23869444,16.72638056,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 9",Marchfeld_Mitte,1082,90
"Marchfeld_Mitte, Anlage 10",-,---,14,3050,E101,2015,48.24581667,16.67226667,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 10",Marchfeld_Mitte,1083,95
"Marchfeld_Mitte, Anlage 11",-,---,14,3050,E101,2015,48.24230278,16.67761667,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 11",Marchfeld_Mitte,1084,95
"Marchfeld_Mitte, Anlage 12",-,---,14,3050,E101,2015,48.24948611,16.67808056,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 12",Marchfeld_Mitte,1085,95
"Marchfeld_Mitte, Anlage 13",-,---,14,3050,E101,2015,48.24194444,16.67117778,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 13",Marchfeld_Mitte,1086,90
"Marchfeld_Mitte, Anlage 14",-,---,14,3050,E101,2015,48.23696667,16.66905833,-,Enercon,NA,NA,"Marchfeld Mitte, Anlage 14",Marchfeld_Mitte,1087,90
"Pretul,_Anlage 1",-,---,14,3e3,NA,2016,47.55503,15.75339,-,Enercon,78,82,"Pretul, Anlage 1",Pretul,1088,0
"Pretul,_Anlage 2",-,---,14,3e3,NA,2016,47.55022,15.72661,-,Enercon,78,82,"Pretul, Anlage 2",Pretul,1089,0
"Pretul,_Anlage 3",-,---,14,3e3,NA,2016,47.55269,15.72803,-,Enercon,78,82,"Pretul, Anlage 3",Pretul,1090,0
"Pretul,_Anlage 4",-,---,14,3e3,NA,2016,47.55444,15.73025,-,Enercon,78,82,"Pretul, Anlage 4",Pretul,1091,0
"Pretul,_Anlage 5",-,---,14,3e3,NA,2016,47.54936,15.73136,-,Enercon,78,82,"Pretul, Anlage 5",Pretul,1092,0
"Pretul,_Anlage 6",-,---,14,3e3,NA,2016,47.55114,15.73364,-,Enercon,78,82,"Pretul, Anlage 6",Pretul,1093,0
"Pretul,_Anlage 7",-,---,14,3e3,NA,2016,47.54975,15.74311,-,Enercon,78,82,"Pretul, Anlage 7",Pretul,1094,0
"Pretul,_Anlage 8",-,---,14,3e3,NA,2016,47.55306,15.74792,-,Enercon,78,82,"Pretul, Anlage 8",Pretul,1095,0
"Pretul,_Anlage 9",-,---,14,3e3,NA,2016,47.55578,15.75647,-,Enercon,78,82,"Pretul, Anlage 9",Pretul,1096,0
"Pretul,_Anlage 10",-,---,14,3e3,NA,2016,47.55689,15.75925,-,Enercon,78,82,"Pretul, Anlage 10",Pretul,1097,0
"Pretul,_Anlage 11",-,---,14,3e3,NA,2016,47.55783,15.76219,-,Enercon,78,82,"Pretul, Anlage 11",Pretul,1098,0
